

🇨🇳央视频道,#genre#
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8


体育频道,#genre#

CCTV5体育,http://120.196.232.31:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5+,http://120.196.232.51:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
緯來體育台,http://cloud.yumixiu768.com/tmp/123.m3u8
高尔夫网球,http://hls.live.cqccn.com/__cl/cg:live/__c/golfHD/__op/default/__f/index.m3u8
风云足球,http://hls.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f/index.m3u8
央视台球,http://hls.live.cqccn.com/__cl/cg:live/__c/ystqHD/__op/default/__f/index.m3u8
魅力足球,mitv://generationnexxxt.com:19806/61bcf24fc6eb4fd482d3519687e2aaf4
广东体育,mitv://generationnexxxt.com:19806/99a6d27c4aff4490aaf7cdeb53af3382
SkySportsGolf,mitv://generationnexxxt.com:19806/502e2c431333474a9bda98a37b5152f0
SkySportsPremierLeague,mitv://generationnexxxt.com:19806/89decf25269a434db9dd2d273ec8ce20
AstroArena,mitv://generationnexxxt.com:19806/c046c74b43184a9bac5b0e402944aca5
AstroSuperSport,mitv://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
AstroSuperSport2,mitv://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
AstroSuperSport3,mitv://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
AstroSuperSport4,mitv://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
beINSports3,mitv://generationnexxxt.com:19806/83bd4463c62048dea6aafba5e1a81b23
WWE,mitv://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a
纬来育乐台,mitv://generationnexxxt.com:19806/1c01d19bb92648ffb41ab523049ad9b3
纬来体育台,mitv://generationnexxxt.com:19806/7162c44a105a42d98d12598c8125ce3e
ELEVEN体育1台,mitv://generationnexxxt.com:19806/e4cdf815d5aa423788c2ade14e105e17
Z频道,mitv://generationnexxxt.com:19806/b103d1fd81b241f1a4912ef70319de24
JSports1,mitv://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e
JSports2,mitv://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
JSports3,mitv://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
JSports4,mitv://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
SkynetSportsHD,mitv://generationnexxxt.com:19806/64f03b7d000cf732ac3d879228791c70
SkynetSports2,mitv://generationnexxxt.com:19806/64f03b7e0004ca5cac3d89676c3c51df
SkynetSports5,mitv://generationnexxxt.com:19806/64f03b7f0003688dac3d8cf1521c6e9f
SkynetSports6,mitv://generationnexxxt.com:19806/64f03b7e000b23c7ac3d8b0d775b55a1
FightSports,mitv://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d
ESPN,mitv://generationnexxxt.com:19806/2436baa9e481444fa785298d5931bdba
HKC18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/9f401efc1d8a45329329cb3457ea5375
爱尔达体育2台,mitv://generationnexxxt.com:19806/575fe3524d304461adb595eacc5c903a
TRACESportStars,mitv://generationnexxxt.com:19806/16657eb5cc2d44b69cb7f5b06e9ff71b
博斯高球,mitv://generationnexxxt.com:19806/9c6d033a8ff5410bba74ce0a5a0a0652
博斯高球二台,mitv://generationnexxxt.com:19806/7c7d00473cc44f4f8436601f5720a0df
博斯网球台,mitv://generationnexxxt.com:19806/aa54c9e62b154fcfb0c568fb74d9b4b9
博斯魅力网,mitv://generationnexxxt.com:19806/f2e1e55184564bee92956a7ae5324417
博斯无限台,mitv://generationnexxxt.com:19806/b500fc5e9f5e43b39a4877127df0779d
博斯无限二台,mitv://generationnexxxt.com:19806/6256822d07d8419c8380c0f9e0cde599
SPOTV,mitv://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a
博斯运动,mitv://generationnexxxt.com:19806/4e2a73090aa041628d3bc582d69cfb03
ELEVEN体育2台,mitv://generationnexxxt.com:19806/87eb5c020cad40bfb74af3bf4777fcba
智林体育台,mitv://generationnexxxt.com:19806/26f4cd19aef641dc9809dc663eddcafd
博斯运动二台,mitv://generationnexxxt.com:19806/1825c70473b84585acec262b8915991b
beINSports,mitv://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644
TechStorm,mitv://generationnexxxt.com:19806/170abdd7bed443e09d7ef99f9512582c
EurosportHD,mitv://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
AstroSuperSport5,mitv://generationnexxxt.com:19806/d41f257d25e54a0aa09227bde87eccf5
NBA,mitv://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
beINSports2,mitv://generationnexxxt.com:19806/0d857c6ac77d4cd58f0153c47a6804d5
爱尔达体育1台,mitv://generationnexxxt.com:19806/e59ca679d4a44907ad66df6679d972d6
爱尔达体育3台,mitv://generationnexxxt.com:19806/d94310f2cae94917b57a10a47635a8b9
爱尔达体育4台,mitv://generationnexxxt.com:19806/35206e8840124245be0e95b04cae102a
SkySportsF1,mitv://generationnexxxt.com:19806/5c3a147369fb49bdb0a97859aef87b78
SkySportsArena,mitv://generationnexxxt.com:19806/8519ae1db7da40149a83069cbfd48d23
SkySportsMainEvent,mitv://generationnexxxt.com:19806/d80cfc5272f14b4bb675b1c8644ad4c7
SkySportsCricket,mitv://generationnexxxt.com:19806/d342ec6589c24499b5f806408bea4ae8
SkySportsAction,mitv://generationnexxxt.com:19806/d627b2c21c264a13afa935d214060989
GolfChannel,mitv://generationnexxxt.com:19806/64c9fed20006029d16e0744a41d351cd


卫视,#genre#

CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
浙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
陕西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
CGTN 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
精彩综艺 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
河北频道 高清,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
河北卫视 高清,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
西藏卫视 高清,http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xzws/2500000/mnf.m3u8
新疆卫视 高清,http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xjws/1300000/mnf.m3u8
浙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
浙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
天津卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
湖南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
东方卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
东方卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
江苏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
辽宁卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
辽宁卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
北京卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
广东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
湖北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
湖北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
山东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
深圳卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
深圳卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
重庆卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
安徽卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
黑龙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
湖南金鹰纪实 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
上海第一财经 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8
上海纪实人文 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
北京体育休闲 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
湖南快乐垂钓 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
湖南茶频道 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
SiTV游戏风云 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
SiTV游戏风云 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8
SiTV都市剧场 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
NewTV怡伴健康 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226957/index.m3u8
哒啵电竞 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226951/index.m3u8
哒啵赛事 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226954/index.m3u8
延边频道,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海频道,http://stream.qhbtv.com/qhws/sd/live.m3u8
新闻综合,http://huangxin.quipor.cn:12999/hls/17/index.m3u8?url=tvzb.com
东方卫视,http://huangxin.quipor.cn:12999/hls/18/index.m3u8?url=tvzb.com
东方影视,http://huangxin.quipor.cn:12999/hls/19/index.m3u8?url=tvzb.com
第一财经,http://huangxin.quipor.cn:12999/hls/20/index.m3u8?url=tvzb.com
五星体育,http://huangxin.quipor.cn:12999/hls/21/index.m3u8?url=tvzb.com
北京卫视,http://huangxin.quipor.cn:12999/hls/22/index.m3u8?url=tvzb.com
江苏卫视,http://huangxin.quipor.cn:12999/hls/23/index.m3u8?url=tvzb.com
浙江卫视,http://huangxin.quipor.cn:12999/hls/24/index.m3u8?url=tvzb.com
湖南卫视,http://huangxin.quipor.cn:12999/hls/25/index.m3u8?url=tvzb.com
山东卫视,http://huangxin.quipor.cn:12999/hls/26/index.m3u8?url=tvzb.com
黑龙江卫视,http://huangxin.quipor.cn:12999/hls/27/index.m3u8?url=tvzb.com
安徽卫视,http://huangxin.quipor.cn:12999/hls/28/index.m3u8?url=tvzb.com
天津卫视,http://huangxin.quipor.cn:12999/hls/29/index.m3u8?url=tvzb.com
江西卫视,http://huangxin.quipor.cn:12999/hls/30/index.m3u8?url=tvzb.com
辽宁卫视,http://huangxin.quipor.cn:12999/hls/31/index.m3u8?url=tvzb.com
湖北卫视,http://huangxin.quipor.cn:12999/hls/32/index.m3u8?url=tvzb.com
广东卫视,http://huangxin.quipor.cn:12999/hls/33/index.m3u8?url=tvzb.com
深圳卫视,http://huangxin.quipor.cn:12999/hls/34/index.m3u8?url=tvzb.com
东南卫视,http://huangxin.quipor.cn:12999/hls/35/index.m3u8?url=tvzb.com
四川卫视,http://huangxin.quipor.cn:12999/hls/36/index.m3u8?url=tvzb.com
重庆卫视,http://huangxin.quipor.cn:12999/hls/37/index.m3u8?url=tvzb.com
河北卫视,http://huangxin.quipor.cn:12999/hls/38/index.m3u8?url=tvzb.com
河南卫视,http://huangxin.quipor.cn:12999/hls/39/index.m3u8?url=tvzb.com
山西卫视,http://huangxin.quipor.cn:12999/hls/40/index.m3u8?url=tvzb.com
陕西卫视,http://huangxin.quipor.cn:12999/hls/41/index.m3u8?url=tvzb.com
甘肃卫视,http://huangxin.quipor.cn:12999/hls/42/index.m3u8?url=tvzb.com
广西卫视,http://huangxin.quipor.cn:12999/hls/43/index.m3u8?url=tvzb.com
东奥纪实,http://huangxin.quipor.cn:12999/hls/44/index.m3u8?url=tvzb.com

天津,#genre#
天津卫视,http://1629130041.iptv.netsxz.com:61800/tsfile/live/1059_1.m3u8
天津新闻,http://1629130041.iptv.netsxz.com:61800/tsfile/live/1000_1.m3u8
天津影视,http://1629130041.iptv.netsxz.com:61800/tsfile/live/1002_1.m3u8
天津都市,http://1629130041.iptv.netsxz.com:61800/tsfile/live/1003_1.m3u8
天津体育,http://1629130041.iptv.netsxz.com:61800/tsfile/live/1004_1.m3u8
天津卫视,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1001_1.m3u8
天津新闻,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1002_1.m3u8
天津文艺,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1003_1.m3u8
天津影视,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1004_1.m3u8
天津都市,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1005_1.m3u8
天津体育,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1006_1.m3u8
天津科教,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1007_1.m3u8
天津新闻,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1002_1.m3u8
天津体育,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1003_1.m3u8
天津影视,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1004_1.m3u8
天津|滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
天津|滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
天津|滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
天津卫视,http://183.66.196.98:9901/tsfile/live/0135_1.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd

陕西,#genre#
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西三套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西四套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西八套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
陕西卫视,http://112.46.85.60:808/hls/17/index.m3u8
陕西一套,http://112.46.85.60:808/hls/18/index.m3u8
陕西二套,http://112.46.85.60:808/hls/19/index.m3u8
陕西三套,http://112.46.85.60:808/hls/20/index.m3u8
陕西四套,http://112.46.85.60:808/hls/21/index.m3u8
陕西五套,http://112.46.85.60:808/hls/22/index.m3u8
陕西六套,http://112.46.85.60:808/hls/23/index.m3u8
陕西七套,http://112.46.85.60:808/hls/24/index.m3u8
陕西八套,http://112.46.85.60:808/hls/62/index.m3u8
精彩三秦,http://112.46.85.60:808/hls/26/index.m3u8
农林卫视,http://112.46.85.60:808/hls/27/index.m3u8
安康综合,http://mmitv.top/test/tianma.php?id=akzh
安康公共,http://mmitv.top/test/tianma.php?id=akgg
安康教育,http://mmitv.top/test/tianma.php?id=akjy
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
咸阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
铜川-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
汉中-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
略阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
山西经济,http://110.183.31.125:808/hls/16/index.m3u8
山西影视,http://110.183.31.125:808/hls/17/index.m3u8
山西法制,http://110.183.31.125:808/hls/18/index.m3u8
山西文体,http://110.183.31.125:808/hls/19/index.m3u8
广东,#genre#


广东体育,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdty
广东珠江,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdzj
广东民生,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdms
广东新闻,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdxw
广东移动,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdyd
广东国际,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdgj
广东经济,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdjj
大湾区卫视,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=dawanqu
广东综艺4k,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gd4k
广东影视,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdys
广东少儿,http://player.200877926.top/169l/_17186/itouchgdm3u8.php?id=gdse
广州综合,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzys
广州新闻,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzxw
广州竞赛,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzjs
广州法治,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzfz
广州体育,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzzh
